provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
CE,2020-09-02,8,8,0,0,0
CO,2020-09-02,102,102,0,0,0
CR,2020-09-02,210,210,0,0,0
CS,2020-09-02,65,65,0,0,0
CU,2020-09-02,24,24,0,0,0
GC,2020-09-02,201,200,0,0,1
GI,2020-09-02,95,95,0,0,0
GR,2020-09-02,102,102,0,0,0
GU,2020-09-02,88,88,0,0,0
H,2020-09-02,11,11,0,0,0
HU,2020-09-02,47,47,0,0,0
J,2020-09-02,64,64,0,0,0
L,2020-09-02,56,53,0,3,0
LE,2020-09-02,50,50,0,0,0
LO,2020-09-02,90,88,0,0,2
LU,2020-09-02,49,49,0,0,0
M,2020-09-02,3819,3808,0,11,0
MA,2020-09-02,252,252,0,0,0
ME,2020-09-02,27,27,0,0,0
MU,2020-09-02,388,388,0,0,0
NA,2020-09-02,178,178,0,0,0
O,2020-09-02,56,56,0,0,0
OR,2020-09-02,29,29,0,0,0
P,2020-09-02,30,30,0,0,0
PM,2020-09-02,182,181,1,0,0
PO,2020-09-02,55,55,0,0,0
S,2020-09-02,106,106,0,0,0
SA,2020-09-02,66,66,0,0,0
SE,2020-09-02,153,153,0,0,0
SG,2020-09-02,40,40,0,0,0
SO,2020-09-02,13,12,0,1,0
SS,2020-09-02,178,178,0,0,0
T,2020-09-02,98,98,0,0,0
TE,2020-09-02,17,17,0,0,0
TF,2020-09-02,54,54,0,0,0
TO,2020-09-02,249,249,0,0,0
V,2020-09-02,336,336,0,0,0
VA,2020-09-02,155,155,0,0,0
VI,2020-09-02,102,102,0,0,0
Z,2020-09-02,207,207,0,0,0
ZA,2020-09-02,38,38,0,0,0
A,2020-09-03,203,203,0,0,0
AB,2020-09-03,65,65,0,0,0
AL,2020-09-03,127,127,0,0,0
AV,2020-09-03,34,34,0,0,0
B,2020-09-03,890,885,0,5,0
BA,2020-09-03,121,121,0,0,0
BI,2020-09-03,283,283,0,0,0
BU,2020-09-03,81,80,0,1,0
C,2020-09-03,94,94,0,0,0
CA,2020-09-03,108,108,0,0,0
CC,2020-09-03,40,39,0,0,1
CE,2020-09-03,5,5,0,0,0
CO,2020-09-03,77,77,0,0,0
CR,2020-09-03,163,163,0,0,0
CS,2020-09-03,69,69,0,0,0
CU,2020-09-03,25,25,0,0,0
GC,2020-09-03,209,209,0,0,0
GI,2020-09-03,116,114,0,2,0
GR,2020-09-03,96,96,0,0,0
GU,2020-09-03,86,86,0,0,0
H,2020-09-03,7,7,0,0,0
HU,2020-09-03,28,28,0,0,0
J,2020-09-03,66,66,0,0,0
L,2020-09-03,57,57,0,0,0
LE,2020-09-03,50,50,0,0,0
LO,2020-09-03,112,112,0,0,0
LU,2020-09-03,32,32,0,0,0
M,2020-09-03,3805,3796,0,9,0
MA,2020-09-03,252,252,0,0,0
ME,2020-09-03,20,20,0,0,0
MU,2020-09-03,346,346,0,0,0
NA,2020-09-03,207,207,0,0,0
O,2020-09-03,88,88,0,0,0
OR,2020-09-03,27,27,0,0,0
P,2020-09-03,32,32,0,0,0
PM,2020-09-03,192,191,1,0,0
PO,2020-09-03,56,56,0,0,0
S,2020-09-03,71,71,0,0,0
SA,2020-09-03,126,126,0,0,0
SE,2020-09-03,154,154,0,0,0
SG,2020-09-03,39,39,0,0,0
SO,2020-09-03,12,12,0,0,0
SS,2020-09-03,165,164,0,1,0
T,2020-09-03,81,81,0,0,0
TE,2020-09-03,50,50,0,0,0
TF,2020-09-03,35,35,0,0,0
TO,2020-09-03,296,296,0,0,0
V,2020-09-03,248,248,0,0,0
VA,2020-09-03,123,123,0,0,0
VI,2020-09-03,52,52,0,0,0
Z,2020-09-03,237,237,0,0,0
ZA,2020-09-03,82,82,0,0,0
A,2020-09-04,234,234,0,0,0
AB,2020-09-04,78,78,0,0,0
AL,2020-09-04,120,120,0,0,0
AV,2020-09-04,48,48,0,0,0
B,2020-09-04,962,958,0,4,0
BA,2020-09-04,117,117,0,0,0
BI,2020-09-04,227,224,0,3,0
BU,2020-09-04,80,80,0,0,0
C,2020-09-04,91,91,0,0,0
CA,2020-09-04,186,186,0,0,0
CC,2020-09-04,19,19,0,0,0
CE,2020-09-04,9,9,0,0,0
CO,2020-09-04,110,110,0,0,0
CR,2020-09-04,202,202,0,0,0
CS,2020-09-04,67,67,0,0,0
CU,2020-09-04,34,34,0,0,0
GC,2020-09-04,214,214,0,0,0
GI,2020-09-04,153,152,0,1,0
GR,2020-09-04,107,107,0,0,0
GU,2020-09-04,83,83,0,0,0
H,2020-09-04,24,24,0,0,0
HU,2020-09-04,37,37,0,0,0
J,2020-09-04,71,71,0,0,0
L,2020-09-04,56,54,0,2,0
LE,2020-09-04,42,39,0,3,0
LO,2020-09-04,94,94,0,0,0
LU,2020-09-04,110,110,0,0,0
M,2020-09-04,4582,4576,0,6,0
MA,2020-09-04,291,291,0,0,0
ME,2020-09-04,22,22,0,0,0
MU,2020-09-04,365,365,0,0,0
NA,2020-09-04,213,213,0,0,0
O,2020-09-04,36,36,0,0,0
OR,2020-09-04,25,25,0,0,0
P,2020-09-04,46,46,0,0,0
PM,2020-09-04,147,147,0,0,0
PO,2020-09-04,37,37,0,0,0
S,2020-09-04,79,79,0,0,0
SA,2020-09-04,94,94,0,0,0
SE,2020-09-04,224,224,0,0,0
SG,2020-09-04,44,44,0,0,0
SO,2020-09-04,20,20,0,0,0
SS,2020-09-04,144,144,0,0,0
T,2020-09-04,104,104,0,0,0
TE,2020-09-04,40,40,0,0,0
TF,2020-09-04,55,55,0,0,0
TO,2020-09-04,231,231,0,0,0
V,2020-09-04,320,320,0,0,0
VA,2020-09-04,128,128,0,0,0
VI,2020-09-04,41,41,0,0,0
Z,2020-09-04,236,236,0,0,0
ZA,2020-09-04,39,39,0,0,0
A,2020-09-05,175,175,0,0,0
AB,2020-09-05,49,49,0,0,0
AL,2020-09-05,121,121,0,0,0
AV,2020-09-05,18,18,0,0,0
B,2020-09-05,564,562,0,2,0
BA,2020-09-05,69,69,0,0,0
BI,2020-09-05,284,284,0,0,0
BU,2020-09-05,60,60,0,0,0
C,2020-09-05,115,115,0,0,0
CA,2020-09-05,104,104,0,0,0
CC,2020-09-05,66,66,0,0,0
CE,2020-09-05,6,6,0,0,0
CO,2020-09-05,94,94,0,0,0
CR,2020-09-05,141,141,0,0,0
CS,2020-09-05,58,58,0,0,0
CU,2020-09-05,21,21,0,0,0
GC,2020-09-05,182,182,0,0,0
GI,2020-09-05,85,85,0,0,0
GR,2020-09-05,76,76,0,0,0
GU,2020-09-05,82,82,0,0,0
H,2020-09-05,33,33,0,0,0
HU,2020-09-05,33,33,0,0,0
J,2020-09-05,68,68,0,0,0
L,2020-09-05,47,47,0,0,0
LE,2020-09-05,49,49,0,0,0
LO,2020-09-05,84,83,0,0,1
LU,2020-09-05,52,52,0,0,0
M,2020-09-05,2618,2611,0,7,0
MA,2020-09-05,254,254,0,0,0
ME,2020-09-05,13,13,0,0,0
MU,2020-09-05,379,379,0,0,0
NA,2020-09-05,246,246,0,0,0
O,2020-09-05,53,53,0,0,0
OR,2020-09-05,17,17,0,0,0
P,2020-09-05,53,53,0,0,0
PM,2020-09-05,146,146,0,0,0
PO,2020-09-05,73,73,0,0,0
S,2020-09-05,102,102,0,0,0
SA,2020-09-05,73,73,0,0,0
SE,2020-09-05,179,179,0,0,0
SG,2020-09-05,42,42,0,0,0
SO,2020-09-05,22,21,0,1,0
SS,2020-09-05,233,233,0,0,0
T,2020-09-05,59,59,0,0,0
TE,2020-09-05,33,33,0,0,0
TF,2020-09-05,44,44,0,0,0
TO,2020-09-05,275,275,0,0,0
V,2020-09-05,305,305,0,0,0
VA,2020-09-05,171,171,0,0,0
VI,2020-09-05,91,90,0,1,0
Z,2020-09-05,274,274,0,0,0
ZA,2020-09-05,24,24,0,0,0
A,2020-09-06,163,163,0,0,0
AB,2020-09-06,31,31,0,0,0
AL,2020-09-06,101,101,0,0,0
AV,2020-09-06,39,39,0,0,0
B,2020-09-06,443,441,0,2,0
BA,2020-09-06,74,74,0,0,0
BI,2020-09-06,335,334,0,1,0
BU,2020-09-06,56,56,0,0,0
C,2020-09-06,125,125,0,0,0
CA,2020-09-06,180,180,0,0,0
CC,2020-09-06,48,48,0,0,0
CE,2020-09-06,11,11,0,0,0
CO,2020-09-06,40,40,0,0,0
CR,2020-09-06,95,95,0,0,0
CS,2020-09-06,23,23,0,0,0
CU,2020-09-06,24,24,0,0,0
GC,2020-09-06,133,133,0,0,0
GI,2020-09-06,46,46,0,0,0
GR,2020-09-06,62,62,0,0,0
GU,2020-09-06,77,77,0,0,0
H,2020-09-06,18,18,0,0,0
HU,2020-09-06,19,19,0,0,0
J,2020-09-06,52,52,0,0,0
L,2020-09-06,31,31,0,0,0
LE,2020-09-06,73,73,0,0,0
LO,2020-09-06,49,49,0,0,0
LU,2020-09-06,41,41,0,0,0
M,2020-09-06,2275,2269,0,6,0
MA,2020-09-06,268,268,0,0,0
ME,2020-09-06,18,18,0,0,0
MU,2020-09-06,307,307,0,0,0
NA,2020-09-06,192,192,0,0,0
O,2020-09-06,30,30,0,0,0
OR,2020-09-06,32,32,0,0,0
P,2020-09-06,44,44,0,0,0
PM,2020-09-06,114,113,1,0,0
PO,2020-09-06,55,55,0,0,0
S,2020-09-06,159,159,0,0,0
SA,2020-09-06,93,93,0,0,0
SE,2020-09-06,118,118,0,0,0
SG,2020-09-06,27,27,0,0,0
SO,2020-09-06,11,11,0,0,0
SS,2020-09-06,185,185,0,0,0
T,2020-09-06,48,48,0,0,0
TE,2020-09-06,29,29,0,0,0
TF,2020-09-06,41,41,0,0,0
TO,2020-09-06,189,189,0,0,0
V,2020-09-06,197,197,0,0,0
VA,2020-09-06,126,126,0,0,0
VI,2020-09-06,90,90,0,0,0
Z,2020-09-06,200,200,0,0,0
ZA,2020-09-06,46,46,0,0,0
A,2020-09-07,229,229,0,0,0
AB,2020-09-07,57,57,0,0,0
AL,2020-09-07,104,104,0,0,0
AV,2020-09-07,40,40,0,0,0
B,2020-09-07,776,773,0,3,0
BA,2020-09-07,82,82,0,0,0
BI,2020-09-07,322,322,0,0,0
BU,2020-09-07,58,56,0,2,0
C,2020-09-07,134,134,0,0,0
CA,2020-09-07,82,82,0,0,0
CC,2020-09-07,45,45,0,0,0
CE,2020-09-07,6,6,0,0,0
CO,2020-09-07,41,41,0,0,0
CR,2020-09-07,146,146,0,0,0
CS,2020-09-07,61,61,0,0,0
CU,2020-09-07,43,43,0,0,0
GC,2020-09-07,151,150,0,0,1
GI,2020-09-07,95,95,0,0,0
GR,2020-09-07,93,93,0,0,0
GU,2020-09-07,87,87,0,0,0
H,2020-09-07,25,25,0,0,0
HU,2020-09-07,52,52,0,0,0
J,2020-09-07,49,49,0,0,0
L,2020-09-07,43,42,0,1,0
LE,2020-09-07,23,23,0,0,0
LO,2020-09-07,101,101,0,0,0
LU,2020-09-07,26,26,0,0,0
M,2020-09-07,3019,3007,0,12,0
MA,2020-09-07,228,228,0,0,0
ME,2020-09-07,16,16,0,0,0
MU,2020-09-07,382,382,0,0,0
NA,2020-09-07,322,322,0,0,0
O,2020-09-07,50,50,0,0,0
OR,2020-09-07,10,10,0,0,0
P,2020-09-07,49,49,0,0,0
PM,2020-09-07,180,180,0,0,0
PO,2020-09-07,74,74,0,0,0
S,2020-09-07,148,148,0,0,0
SA,2020-09-07,71,70,0,1,0
SE,2020-09-07,198,198,0,0,0
SG,2020-09-07,30,30,0,0,0
SO,2020-09-07,10,10,0,0,0
SS,2020-09-07,205,205,0,0,0
T,2020-09-07,83,83,0,0,0
TE,2020-09-07,37,37,0,0,0
TF,2020-09-07,45,45,0,0,0
TO,2020-09-07,233,232,0,1,0
V,2020-09-07,258,258,0,0,0
VA,2020-09-07,200,200,0,0,0
VI,2020-09-07,82,82,0,0,0
Z,2020-09-07,239,239,0,0,0
ZA,2020-09-07,16,16,0,0,0
A,2020-09-08,240,240,0,0,0
AB,2020-09-08,56,56,0,0,0
AL,2020-09-08,100,100,0,0,0
AV,2020-09-08,22,22,0,0,0
B,2020-09-08,814,811,0,3,0
BA,2020-09-08,67,67,0,0,0
BI,2020-09-08,356,355,0,1,0
BU,2020-09-08,114,114,0,0,0
C,2020-09-08,80,80,0,0,0
CA,2020-09-08,124,124,0,0,0
CC,2020-09-08,55,55,0,0,0
CE,2020-09-08,15,15,0,0,0
CO,2020-09-08,87,87,0,0,0
CR,2020-09-08,172,172,0,0,0
CS,2020-09-08,58,58,0,0,0
CU,2020-09-08,16,16,0,0,0
GC,2020-09-08,151,151,0,0,0
GI,2020-09-08,130,130,0,0,0
GR,2020-09-08,128,128,0,0,0
GU,2020-09-08,85,85,0,0,0
H,2020-09-08,29,29,0,0,0
HU,2020-09-08,75,75,0,0,0
J,2020-09-08,63,63,0,0,0
L,2020-09-08,57,56,0,1,0
LE,2020-09-08,142,142,0,0,0
LO,2020-09-08,88,88,0,0,0
LU,2020-09-08,57,57,0,0,0
M,2020-09-08,4440,4432,0,8,0
MA,2020-09-08,226,226,0,0,0
ME,2020-09-08,26,26,0,0,0
MU,2020-09-08,427,427,0,0,0
NA,2020-09-08,272,272,0,0,0
O,2020-09-08,49,49,0,0,0
OR,2020-09-08,22,22,0,0,0
P,2020-09-08,24,24,0,0,0
PM,2020-09-08,147,146,1,0,0
PO,2020-09-08,67,67,0,0,0
S,2020-09-08,106,106,0,0,0
SA,2020-09-08,83,83,0,0,0
SE,2020-09-08,222,222,0,0,0
SG,2020-09-08,49,49,0,0,0
SO,2020-09-08,16,16,0,0,0
SS,2020-09-08,202,202,0,0,0
T,2020-09-08,69,69,0,0,0
TE,2020-09-08,51,51,0,0,0
TF,2020-09-08,36,36,0,0,0
TO,2020-09-08,296,296,0,0,0
V,2020-09-08,279,279,0,0,0
VA,2020-09-08,125,125,0,0,0
VI,2020-09-08,117,116,0,1,0
Z,2020-09-08,256,256,0,0,0
ZA,2020-09-08,56,56,0,0,0
A,2020-09-09,230,230,0,0,0
AB,2020-09-09,81,81,0,0,0
AL,2020-09-09,121,121,0,0,0
AV,2020-09-09,24,24,0,0,0
B,2020-09-09,798,795,0,3,0
BA,2020-09-09,114,113,0,0,1
BI,2020-09-09,271,271,0,0,0
BU,2020-09-09,77,77,0,0,0
C,2020-09-09,73,73,0,0,0
CA,2020-09-09,139,139,0,0,0
CC,2020-09-09,94,94,0,0,0
CE,2020-09-09,4,4,0,0,0
CO,2020-09-09,203,203,0,0,0
CR,2020-09-09,193,193,0,0,0
CS,2020-09-09,52,52,0,0,0
CU,2020-09-09,43,43,0,0,0
GC,2020-09-09,171,171,0,0,0
GI,2020-09-09,134,134,0,0,0
GR,2020-09-09,83,83,0,0,0
GU,2020-09-09,93,93,0,0,0
H,2020-09-09,18,18,0,0,0
HU,2020-09-09,31,31,0,0,0
J,2020-09-09,108,108,0,0,0
L,2020-09-09,45,41,0,4,0
LE,2020-09-09,134,134,0,0,0
LO,2020-09-09,100,100,0,0,0
LU,2020-09-09,48,48,0,0,0
M,2020-09-09,4818,4808,0,10,0
MA,2020-09-09,216,216,0,0,0
ME,2020-09-09,42,42,0,0,0
MU,2020-09-09,394,394,0,0,0
NA,2020-09-09,306,306,0,0,0
O,2020-09-09,68,68,0,0,0
OR,2020-09-09,20,20,0,0,0
P,2020-09-09,42,42,0,0,0
PM,2020-09-09,159,156,3,0,0
PO,2020-09-09,60,60,0,0,0
S,2020-09-09,124,124,0,0,0
SA,2020-09-09,54,54,0,0,0
SE,2020-09-09,245,245,0,0,0
SG,2020-09-09,37,37,0,0,0
SO,2020-09-09,17,17,0,0,0
SS,2020-09-09,173,173,0,0,0
T,2020-09-09,70,70,0,0,0
TE,2020-09-09,35,35,0,0,0
TF,2020-09-09,47,47,0,0,0
TO,2020-09-09,297,297,0,0,0
V,2020-09-09,275,275,0,0,0
VA,2020-09-09,187,187,0,0,0
VI,2020-09-09,80,80,0,0,0
Z,2020-09-09,290,290,0,0,0
ZA,2020-09-09,32,32,0,0,0
A,2020-09-10,230,230,0,0,0
AB,2020-09-10,68,68,0,0,0
AL,2020-09-10,138,138,0,0,0
AV,2020-09-10,46,46,0,0,0
B,2020-09-10,907,906,0,1,0
BA,2020-09-10,101,101,0,0,0
BI,2020-09-10,168,168,0,0,0
BU,2020-09-10,137,135,0,2,0
C,2020-09-10,116,116,0,0,0
CA,2020-09-10,117,117,0,0,0
CC,2020-09-10,110,110,0,0,0
CE,2020-09-10,9,9,0,0,0
CO,2020-09-10,158,158,0,0,0
CR,2020-09-10,232,232,0,0,0
CS,2020-09-10,49,49,0,0,0
CU,2020-09-10,37,37,0,0,0
GC,2020-09-10,179,179,0,0,0
GI,2020-09-10,181,181,0,0,0
GR,2020-09-10,108,108,0,0,0
GU,2020-09-10,95,94,0,1,0
H,2020-09-10,19,19,0,0,0
HU,2020-09-10,33,32,0,1,0
J,2020-09-10,63,63,0,0,0
L,2020-09-10,56,56,0,0,0
LE,2020-09-10,95,95,0,0,0
LO,2020-09-10,85,84,0,0,1
LU,2020-09-10,19,19,0,0,0
M,2020-09-10,4303,4296,0,7,0
MA,2020-09-10,251,251,0,0,0
ME,2020-09-10,36,36,0,0,0
MU,2020-09-10,424,424,0,0,0
NA,2020-09-10,312,312,0,0,0
O,2020-09-10,51,51,0,0,0
OR,2020-09-10,45,45,0,0,0
P,2020-09-10,62,62,0,0,0
PM,2020-09-10,171,171,0,0,0
PO,2020-09-10,91,91,0,0,0
S,2020-09-10,113,113,0,0,0
SA,2020-09-10,136,136,0,0,0
SE,2020-09-10,236,236,0,0,0
SG,2020-09-10,32,32,0,0,0
SO,2020-09-10,18,18,0,0,0
SS,2020-09-10,121,121,0,0,0
T,2020-09-10,89,89,0,0,0
TE,2020-09-10,46,46,0,0,0
TF,2020-09-10,43,43,0,0,0
TO,2020-09-10,402,402,0,0,0
V,2020-09-10,305,305,0,0,0
VA,2020-09-10,227,227,0,0,0
VI,2020-09-10,35,35,0,0,0
Z,2020-09-10,255,255,0,0,0
ZA,2020-09-10,70,70,0,0,0
A,2020-09-11,237,237,0,0,0
AB,2020-09-11,67,67,0,0,0
AL,2020-09-11,79,79,0,0,0
AV,2020-09-11,40,40,0,0,0
B,2020-09-11,534,533,0,1,0
BA,2020-09-11,113,113,0,0,0
BI,2020-09-11,166,165,0,1,0
BU,2020-09-11,134,134,0,0,0
C,2020-09-11,84,84,0,0,0
CA,2020-09-11,196,196,0,0,0
CC,2020-09-11,93,93,0,0,0
CE,2020-09-11,19,19,0,0,0
CO,2020-09-11,175,175,0,0,0
CR,2020-09-11,191,191,0,0,0
CS,2020-09-11,51,51,0,0,0
CU,2020-09-11,35,35,0,0,0
GC,2020-09-11,128,128,0,0,0
GI,2020-09-11,93,93,0,0,0
GR,2020-09-11,122,122,0,0,0
GU,2020-09-11,137,137,0,0,0
H,2020-09-11,22,22,0,0,0
HU,2020-09-11,81,81,0,0,0
J,2020-09-11,104,104,0,0,0
L,2020-09-11,32,32,0,0,0
LE,2020-09-11,107,107,0,0,0
LO,2020-09-11,101,101,0,0,0
LU,2020-09-11,32,32,0,0,0
M,2020-09-11,5147,5140,0,7,0
MA,2020-09-11,292,292,0,0,0
ME,2020-09-11,26,26,0,0,0
MU,2020-09-11,456,456,0,0,0
NA,2020-09-11,313,313,0,0,0
O,2020-09-11,72,72,0,0,0
OR,2020-09-11,26,26,0,0,0
P,2020-09-11,64,64,0,0,0
PM,2020-09-11,156,156,0,0,0
PO,2020-09-11,56,56,0,0,0
S,2020-09-11,74,74,0,0,0
SA,2020-09-11,137,137,0,0,0
SE,2020-09-11,283,283,0,0,0
SG,2020-09-11,85,85,0,0,0
SO,2020-09-11,21,21,0,0,0
SS,2020-09-11,104,104,0,0,0
T,2020-09-11,71,71,0,0,0
TE,2020-09-11,45,45,0,0,0
TF,2020-09-11,60,60,0,0,0
TO,2020-09-11,280,280,0,0,0
V,2020-09-11,284,284,0,0,0
VA,2020-09-11,212,212,0,0,0
VI,2020-09-11,37,37,0,0,0
Z,2020-09-11,314,314,0,0,0
ZA,2020-09-11,38,38,0,0,0
A,2020-09-12,167,167,0,0,0
AB,2020-09-12,50,50,0,0,0
AL,2020-09-12,67,67,0,0,0
AV,2020-09-12,54,54,0,0,0
B,2020-09-12,553,553,0,0,0
BA,2020-09-12,139,139,0,0,0
BI,2020-09-12,219,219,0,0,0
BU,2020-09-12,106,106,0,0,0
C,2020-09-12,84,84,0,0,0
CA,2020-09-12,134,134,0,0,0
CC,2020-09-12,54,54,0,0,0
CE,2020-09-12,7,7,0,0,0
CO,2020-09-12,131,131,0,0,0
CR,2020-09-12,170,170,0,0,0
CS,2020-09-12,35,35,0,0,0
CU,2020-09-12,60,60,0,0,0
GC,2020-09-12,160,160,0,0,0
GI,2020-09-12,157,157,0,0,0
GR,2020-09-12,61,61,0,0,0
GU,2020-09-12,110,110,0,0,0
H,2020-09-12,40,40,0,0,0
HU,2020-09-12,32,32,0,0,0
J,2020-09-12,68,68,0,0,0
L,2020-09-12,43,43,0,0,0
LE,2020-09-12,93,93,0,0,0
LO,2020-09-12,140,140,0,0,0
LU,2020-09-12,33,33,0,0,0
M,2020-09-12,3006,3001,0,5,0
MA,2020-09-12,210,210,0,0,0
ME,2020-09-12,27,27,0,0,0
MU,2020-09-12,443,443,0,0,0
NA,2020-09-12,282,282,0,0,0
O,2020-09-12,64,64,0,0,0
OR,2020-09-12,28,28,0,0,0
P,2020-09-12,40,40,0,0,0
PM,2020-09-12,111,111,0,0,0
PO,2020-09-12,55,55,0,0,0
S,2020-09-12,89,89,0,0,0
SA,2020-09-12,72,72,0,0,0
SE,2020-09-12,208,208,0,0,0
SG,2020-09-12,35,35,0,0,0
SO,2020-09-12,18,18,0,0,0
SS,2020-09-12,164,164,0,0,0
T,2020-09-12,63,63,0,0,0
TE,2020-09-12,44,44,0,0,0
TF,2020-09-12,58,58,0,0,0
TO,2020-09-12,299,299,0,0,0
V,2020-09-12,235,235,0,0,0
VA,2020-09-12,186,186,0,0,0
VI,2020-09-12,47,47,0,0,0
Z,2020-09-12,299,299,0,0,0
ZA,2020-09-12,33,33,0,0,0
A,2020-09-13,153,153,0,0,0
AB,2020-09-13,53,53,0,0,0
AL,2020-09-13,101,101,0,0,0
AV,2020-09-13,30,30,0,0,0
B,2020-09-13,436,433,0,3,0
BA,2020-09-13,127,127,0,0,0
BI,2020-09-13,232,231,0,1,0
BU,2020-09-13,72,72,0,0,0
C,2020-09-13,100,100,0,0,0
CA,2020-09-13,91,91,0,0,0
CC,2020-09-13,57,57,0,0,0
CE,2020-09-13,5,5,0,0,0
CO,2020-09-13,60,59,0,1,0
CR,2020-09-13,126,126,0,0,0
CS,2020-09-13,40,40,0,0,0
CU,2020-09-13,42,42,0,0,0
GC,2020-09-13,102,102,0,0,0
GI,2020-09-13,72,72,0,0,0
GR,2020-09-13,69,69,0,0,0
GU,2020-09-13,78,78,0,0,0
H,2020-09-13,19,19,0,0,0
HU,2020-09-13,23,23,0,0,0
J,2020-09-13,72,72,0,0,0
L,2020-09-13,53,53,0,0,0
LE,2020-09-13,60,60,0,0,0
LO,2020-09-13,109,109,0,0,0
LU,2020-09-13,16,16,0,0,0
M,2020-09-13,2353,2345,0,8,0
MA,2020-09-13,174,174,0,0,0
ME,2020-09-13,17,17,0,0,0
MU,2020-09-13,375,375,0,0,0
NA,2020-09-13,321,321,0,0,0
O,2020-09-13,74,74,0,0,0
OR,2020-09-13,36,36,0,0,0
P,2020-09-13,76,76,0,0,0
PM,2020-09-13,121,121,0,0,0
PO,2020-09-13,64,64,0,0,0
S,2020-09-13,133,133,0,0,0
SA,2020-09-13,124,124,0,0,0
SE,2020-09-13,200,200,0,0,0
SG,2020-09-13,31,31,0,0,0
SO,2020-09-13,23,23,0,0,0
SS,2020-09-13,192,191,0,1,0
T,2020-09-13,48,48,0,0,0
TE,2020-09-13,42,42,0,0,0
TF,2020-09-13,49,49,0,0,0
TO,2020-09-13,241,241,0,0,0
V,2020-09-13,196,196,0,0,0
VA,2020-09-13,123,123,0,0,0
VI,2020-09-13,108,108,0,0,0
Z,2020-09-13,287,287,0,0,0
ZA,2020-09-13,40,40,0,0,0
A,2020-09-14,250,250,0,0,0
AB,2020-09-14,54,54,0,0,0
AL,2020-09-14,40,40,0,0,0
AV,2020-09-14,23,23,0,0,0
B,2020-09-14,832,831,0,1,0
BA,2020-09-14,168,167,0,0,1
BI,2020-09-14,253,252,0,1,0
BU,2020-09-14,86,86,0,0,0
C,2020-09-14,89,89,0,0,0
CA,2020-09-14,83,83,0,0,0
CC,2020-09-14,76,76,0,0,0
CE,2020-09-14,12,12,0,0,0
CO,2020-09-14,118,118,0,0,0
CR,2020-09-14,142,142,0,0,0
CS,2020-09-14,50,50,0,0,0
CU,2020-09-14,47,47,0,0,0
GC,2020-09-14,97,96,0,1,0
GI,2020-09-14,152,152,0,0,0
GR,2020-09-14,70,70,0,0,0
GU,2020-09-14,119,119,0,0,0
H,2020-09-14,20,20,0,0,0
HU,2020-09-14,34,34,0,0,0
J,2020-09-14,69,69,0,0,0
L,2020-09-14,53,53,0,0,0
LE,2020-09-14,91,91,0,0,0
LO,2020-09-14,109,109,0,0,0
LU,2020-09-14,27,27,0,0,0
M,2020-09-14,3456,3443,0,13,0
MA,2020-09-14,220,220,0,0,0
ME,2020-09-14,21,21,0,0,0
MU,2020-09-14,552,552,0,0,0
NA,2020-09-14,355,355,0,0,0
O,2020-09-14,90,90,0,0,0
OR,2020-09-14,28,28,0,0,0
P,2020-09-14,59,59,0,0,0
PM,2020-09-14,180,179,1,0,0
PO,2020-09-14,92,92,0,0,0
S,2020-09-14,53,53,0,0,0
SA,2020-09-14,60,60,0,0,0
SE,2020-09-14,274,274,0,0,0
SG,2020-09-14,31,31,0,0,0
SO,2020-09-14,27,27,0,0,0
SS,2020-09-14,193,192,0,1,0
T,2020-09-14,88,88,0,0,0
TE,2020-09-14,50,50,0,0,0
TF,2020-09-14,63,63,0,0,0
TO,2020-09-14,352,352,0,0,0
V,2020-09-14,229,229,0,0,0
VA,2020-09-14,194,194,0,0,0
VI,2020-09-14,87,87,0,0,0
Z,2020-09-14,274,274,0,0,0
ZA,2020-09-14,32,32,0,0,0
A,2020-09-15,179,179,0,0,0
AB,2020-09-15,78,78,0,0,0
AL,2020-09-15,91,91,0,0,0
AV,2020-09-15,34,34,0,0,0
B,2020-09-15,986,980,0,6,0
BA,2020-09-15,133,133,0,0,0
BI,2020-09-15,273,273,0,0,0
BU,2020-09-15,119,118,0,1,0
C,2020-09-15,83,83,0,0,0
CA,2020-09-15,108,108,0,0,0
CC,2020-09-15,110,110,0,0,0
CE,2020-09-15,10,10,0,0,0
CO,2020-09-15,142,142,0,0,0
CR,2020-09-15,188,188,0,0,0
CS,2020-09-15,48,48,0,0,0
CU,2020-09-15,43,43,0,0,0
GC,2020-09-15,101,101,0,0,0
GI,2020-09-15,143,141,0,2,0
GR,2020-09-15,78,78,0,0,0
GU,2020-09-15,113,113,0,0,0
H,2020-09-15,37,37,0,0,0
HU,2020-09-15,57,57,0,0,0
J,2020-09-15,99,99,0,0,0
L,2020-09-15,58,58,0,0,0
LE,2020-09-15,104,104,0,0,0
LO,2020-09-15,148,147,0,0,1
LU,2020-09-15,29,29,0,0,0
M,2020-09-15,4772,4767,0,5,0
MA,2020-09-15,197,197,0,0,0
ME,2020-09-15,11,11,0,0,0
MU,2020-09-15,513,513,0,0,0
NA,2020-09-15,318,318,0,0,0
O,2020-09-15,89,89,0,0,0
OR,2020-09-15,45,45,0,0,0
P,2020-09-15,60,60,0,0,0
PM,2020-09-15,217,217,0,0,0
PO,2020-09-15,72,72,0,0,0
